movimiento_id,fecha_id,producto_id,almacen_id,tipo_movimiento_id,proveedor_id,usuario_id,cantidad,costo_unitario,costo_total,stock_anterior,stock_resultante,documento,observaciones
19867,20231125,7,1,1,1,1,2.0,111.28,222.55,1263.0,1261.0,ORDEN-26439,Venta orden #26439
19868,20231125,27,1,1,1,1,5.0,72.58,362.91,1386.0,1381.0,ORDEN-26439,Venta orden #26439
19869,20231125,32,1,1,1,1,5.0,69.87,349.35,377.0,372.0,ORDEN-26439,Venta orden #26439
19870,20231125,58,1,1,1,1,3.0,70.86,212.58,1309.0,1306.0,ORDEN-26439,Venta orden #26439
19871,20231125,24,1,1,1,1,5.0,93.11,465.54,1718.0,1713.0,ORDEN-41578,Venta orden #41578
19872,20231125,54,1,1,1,1,5.0,82.74,413.7,1168.0,1163.0,ORDEN-41578,Venta orden #41578
19873,20231125,63,1,1,1,1,3.0,103.91,311.72,290.0,287.0,ORDEN-41578,Venta orden #41578
19874,20231125,2,1,1,1,1,5.0,113.51,567.54,663.0,658.0,ORDEN-97194,Venta orden #97194
19875,20231125,27,1,1,1,1,1.0,89.68,89.68,1381.0,1380.0,ORDEN-97194,Venta orden #97194
19876,20231125,45,1,1,1,1,5.0,110.33,551.64,815.0,810.0,ORDEN-97194,Venta orden #97194
19877,20231125,49,1,1,1,1,2.0,112.55,225.1,1659.0,1657.0,ORDEN-97194,Venta orden #97194
19878,20231125,60,1,1,1,1,4.0,72.16,288.62,759.0,755.0,ORDEN-97194,Venta orden #97194
19879,20231125,52,1,1,1,1,3.0,104.8,314.39,219.0,216.0,ORDEN-187804,Venta orden #187804
19880,20231125,55,1,1,1,1,3.0,118.12,354.35,289.0,286.0,ORDEN-187804,Venta orden #187804
19881,20231125,20,1,1,1,1,3.0,115.56,346.68,1135.0,1132.0,ORDEN-5720,Venta orden #5720
19882,20231125,23,1,1,1,1,1.0,119.27,119.27,949.0,948.0,ORDEN-5720,Venta orden #5720
19883,20231125,32,1,1,1,1,2.0,97.24,194.47,463.0,461.0,ORDEN-5720,Venta orden #5720
19884,20231125,51,1,1,1,1,5.0,94.43,472.14,1192.0,1187.0,ORDEN-5720,Venta orden #5720
19885,20231125,60,1,1,1,1,4.0,108.01,432.02,755.0,751.0,ORDEN-5720,Venta orden #5720
19886,20231125,3,1,1,1,1,4.0,91.31,365.23,1104.0,1100.0,ORDEN-93565,Venta orden #93565
19887,20231125,26,1,1,1,1,5.0,118.72,593.58,727.0,722.0,ORDEN-93565,Venta orden #93565
19888,20231125,30,1,1,1,1,1.0,89.69,89.69,1572.0,1571.0,ORDEN-93565,Venta orden #93565
19889,20231125,39,1,1,1,1,2.0,95.27,190.55,1688.0,1686.0,ORDEN-93565,Venta orden #93565
19890,20231125,49,1,1,1,1,4.0,107.83,431.3,1535.0,1531.0,ORDEN-93565,Venta orden #93565
19891,20231125,43,1,1,1,1,1.0,95.97,95.97,1712.0,1711.0,ORDEN-179053,Venta orden #179053
19892,20231125,47,1,1,1,1,2.0,73.59,147.18,1609.0,1607.0,ORDEN-179053,Venta orden #179053
19893,20231125,40,1,1,1,1,3.0,86.63,259.88,1511.0,1508.0,ORDEN-144173,Venta orden #144173
19894,20231125,62,1,1,1,1,3.0,85.64,256.91,489.0,486.0,ORDEN-144173,Venta orden #144173
19895,20231125,20,1,1,1,1,1.0,101.8,101.8,1325.0,1324.0,ORDEN-44777,Venta orden #44777
19896,20231125,24,1,1,1,1,1.0,91.14,91.14,1457.0,1456.0,ORDEN-44777,Venta orden #44777
19897,20231125,39,1,1,1,1,1.0,108.05,108.05,1686.0,1685.0,ORDEN-44777,Venta orden #44777
19898,20231125,47,1,1,1,1,1.0,90.05,90.05,1412.0,1411.0,ORDEN-44777,Venta orden #44777
19899,20231125,12,1,1,1,1,3.0,101.39,304.18,346.0,343.0,ORDEN-188930,Venta orden #188930
19900,20231125,30,1,1,1,1,1.0,77.5,77.5,359.0,358.0,ORDEN-188930,Venta orden #188930
19901,20231125,48,1,1,1,1,5.0,110.72,553.62,426.0,421.0,ORDEN-188930,Venta orden #188930
19902,20231125,51,1,1,1,1,3.0,76.29,228.87,1576.0,1573.0,ORDEN-188930,Venta orden #188930
19903,20231125,58,1,1,1,1,1.0,118.01,118.01,755.0,754.0,ORDEN-188930,Venta orden #188930
19904,20231125,2,1,1,1,1,4.0,112.57,450.29,658.0,654.0,ORDEN-176347,Venta orden #176347
19905,20231125,41,1,1,1,1,5.0,114.31,571.56,493.0,488.0,ORDEN-176347,Venta orden #176347
19906,20231125,50,1,1,1,1,2.0,116.05,232.09,1309.0,1307.0,ORDEN-176347,Venta orden #176347
19907,20231125,16,1,1,1,1,1.0,76.85,76.85,635.0,634.0,ORDEN-26387,Venta orden #26387
19908,20231125,36,1,1,1,1,1.0,92.68,92.68,1115.0,1114.0,ORDEN-26387,Venta orden #26387
19909,20231125,1,1,1,1,1,3.0,110.0,329.99,1227.0,1224.0,ORDEN-131727,Venta orden #131727
19910,20231125,24,1,1,1,1,5.0,111.35,556.77,1713.0,1708.0,ORDEN-131727,Venta orden #131727
19911,20231125,27,1,1,1,1,1.0,89.95,89.95,1380.0,1379.0,ORDEN-131727,Venta orden #131727
19912,20231125,51,1,1,1,1,2.0,80.04,160.08,1187.0,1185.0,ORDEN-131727,Venta orden #131727
19913,20231125,64,1,1,1,1,2.0,68.51,137.03,859.0,857.0,ORDEN-131727,Venta orden #131727
19914,20231125,3,1,1,1,1,4.0,87.8,351.22,398.0,394.0,ORDEN-131694,Venta orden #131694
19915,20231125,7,1,1,1,1,4.0,98.29,393.14,934.0,930.0,ORDEN-131694,Venta orden #131694
19916,20231125,35,1,1,1,1,1.0,79.67,79.67,895.0,894.0,ORDEN-131694,Venta orden #131694
19917,20231125,43,1,1,1,1,2.0,80.62,161.24,655.0,653.0,ORDEN-131694,Venta orden #131694
19918,20231125,5,1,1,1,1,1.0,96.89,96.89,487.0,486.0,ORDEN-32192,Venta orden #32192
19919,20231125,49,1,1,1,1,5.0,78.17,390.87,1657.0,1652.0,ORDEN-32192,Venta orden #32192
19920,20231125,50,1,1,1,1,4.0,109.82,439.3,455.0,451.0,ORDEN-32192,Venta orden #32192
19921,20231125,3,1,1,1,1,3.0,100.97,302.9,431.0,428.0,ORDEN-120361,Venta orden #120361
19922,20231125,6,1,1,1,1,2.0,89.3,178.6,1206.0,1204.0,ORDEN-120361,Venta orden #120361
19923,20231125,11,1,1,1,1,1.0,89.44,89.44,1620.0,1619.0,ORDEN-120361,Venta orden #120361
19924,20231125,53,1,1,1,1,2.0,118.73,237.46,981.0,979.0,ORDEN-120361,Venta orden #120361
19925,20231125,61,1,1,1,1,3.0,95.87,287.6,1463.0,1460.0,ORDEN-120361,Venta orden #120361
19926,20231125,15,1,1,1,1,1.0,99.97,99.97,462.0,461.0,ORDEN-18510,Venta orden #18510
19927,20231125,21,1,1,1,1,2.0,67.86,135.72,665.0,663.0,ORDEN-18510,Venta orden #18510
19928,20231125,57,1,1,1,1,5.0,83.47,417.36,810.0,805.0,ORDEN-18510,Venta orden #18510
19929,20231125,7,1,1,1,1,3.0,72.16,216.49,474.0,471.0,ORDEN-50872,Venta orden #50872
19930,20231125,22,1,1,1,1,3.0,86.53,259.58,1223.0,1220.0,ORDEN-50872,Venta orden #50872
19931,20231125,26,1,1,1,1,4.0,110.13,440.52,722.0,718.0,ORDEN-50872,Venta orden #50872
19932,20231125,27,1,1,1,1,3.0,84.82,254.45,1055.0,1052.0,ORDEN-50872,Venta orden #50872
19933,20231125,1,1,1,1,1,1.0,76.0,76.0,1224.0,1223.0,ORDEN-92631,Venta orden #92631
19934,20231125,7,1,1,1,1,1.0,75.59,75.59,930.0,929.0,ORDEN-92631,Venta orden #92631
19935,20231125,11,1,1,1,1,2.0,87.44,174.89,666.0,664.0,ORDEN-92631,Venta orden #92631
19936,20231125,20,1,1,1,1,3.0,102.88,308.65,1489.0,1486.0,ORDEN-92631,Venta orden #92631
19937,20231125,39,1,1,1,1,4.0,80.98,323.93,319.0,315.0,ORDEN-92631,Venta orden #92631
19938,20231125,2,1,1,1,1,4.0,96.37,385.49,736.0,732.0,ORDEN-126588,Venta orden #126588
19939,20231125,14,1,1,1,1,2.0,96.22,192.44,1511.0,1509.0,ORDEN-126588,Venta orden #126588
19940,20231125,36,1,1,1,1,5.0,67.68,338.4,1691.0,1686.0,ORDEN-126588,Venta orden #126588
19941,20231125,56,1,1,1,1,5.0,74.86,374.31,1705.0,1700.0,ORDEN-126588,Venta orden #126588
19942,20231125,17,1,1,1,1,2.0,89.76,179.52,771.0,769.0,ORDEN-50913,Venta orden #50913
19943,20231125,23,1,1,1,1,4.0,106.92,427.68,1595.0,1591.0,ORDEN-50913,Venta orden #50913
19944,20231125,40,1,1,1,1,1.0,85.72,85.72,1429.0,1428.0,ORDEN-50913,Venta orden #50913
19945,20231125,57,1,1,1,1,5.0,71.56,357.81,289.0,284.0,ORDEN-50913,Venta orden #50913
19946,20231125,62,1,1,1,1,2.0,72.78,145.56,385.0,383.0,ORDEN-50913,Venta orden #50913
19947,20231125,6,1,1,1,1,4.0,91.17,364.68,1204.0,1200.0,ORDEN-100081,Venta orden #100081
19948,20231125,32,1,1,1,1,2.0,118.14,236.28,461.0,459.0,ORDEN-100081,Venta orden #100081
19949,20231125,53,1,1,1,1,4.0,88.1,352.39,664.0,660.0,ORDEN-100081,Venta orden #100081
19950,20231125,21,1,1,1,1,5.0,95.72,478.59,983.0,978.0,ORDEN-11054,Venta orden #11054
19951,20231125,33,1,1,1,1,3.0,114.06,342.18,609.0,606.0,ORDEN-11054,Venta orden #11054
19952,20231125,47,1,1,1,1,4.0,69.83,279.31,919.0,915.0,ORDEN-11054,Venta orden #11054
19953,20231125,50,1,1,1,1,3.0,114.87,344.61,451.0,448.0,ORDEN-11054,Venta orden #11054
19954,20231125,52,1,1,1,1,3.0,79.06,237.17,216.0,213.0,ORDEN-11054,Venta orden #11054
19955,20231125,15,1,1,1,1,3.0,117.09,351.27,1036.0,1033.0,ORDEN-19012,Venta orden #19012
19956,20231125,25,1,1,1,1,2.0,84.1,168.2,296.0,294.0,ORDEN-19012,Venta orden #19012
19957,20231125,31,1,1,1,1,1.0,118.52,118.52,1468.0,1467.0,ORDEN-19012,Venta orden #19012
19958,20231125,43,1,1,1,1,3.0,106.48,319.45,432.0,429.0,ORDEN-19012,Venta orden #19012
19959,20231125,30,1,1,1,1,3.0,114.16,342.47,1633.0,1630.0,ORDEN-165185,Venta orden #165185
19960,20231125,46,1,1,1,1,5.0,110.93,554.67,1273.0,1268.0,ORDEN-165185,Venta orden #165185
19961,20231125,42,1,1,1,1,2.0,94.76,189.53,1032.0,1030.0,ORDEN-132143,Venta orden #132143
19962,20231125,48,1,1,1,1,4.0,115.15,460.61,1417.0,1413.0,ORDEN-132143,Venta orden #132143
19963,20231125,26,1,1,1,1,5.0,72.02,360.12,718.0,713.0,ORDEN-156454,Venta orden #156454
19964,20231125,28,1,1,1,1,4.0,84.91,339.65,307.0,303.0,ORDEN-156454,Venta orden #156454
19965,20231125,41,1,1,1,1,5.0,69.78,348.9,488.0,483.0,ORDEN-156454,Venta orden #156454
19966,20231125,50,1,1,1,1,5.0,99.61,498.06,772.0,767.0,ORDEN-156454,Venta orden #156454
19967,20231125,57,1,1,1,1,3.0,106.7,320.09,805.0,802.0,ORDEN-156454,Venta orden #156454
19968,20231125,24,1,1,1,1,1.0,105.73,105.73,1708.0,1707.0,ORDEN-88374,Venta orden #88374
19969,20231125,49,1,1,1,1,5.0,81.75,408.75,1652.0,1647.0,ORDEN-88374,Venta orden #88374
19970,20231125,3,1,1,1,1,4.0,68.26,273.05,428.0,424.0,ORDEN-105917,Venta orden #105917
19971,20231125,9,1,1,1,1,5.0,82.89,414.45,1279.0,1274.0,ORDEN-105917,Venta orden #105917
19972,20231125,23,1,1,1,1,3.0,88.69,266.08,1591.0,1588.0,ORDEN-105917,Venta orden #105917
19973,20231125,51,1,1,1,1,4.0,97.33,389.3,1573.0,1569.0,ORDEN-105917,Venta orden #105917
19974,20231125,12,1,1,1,1,2.0,89.12,178.25,924.0,922.0,ORDEN-72784,Venta orden #72784
19975,20231125,51,1,1,1,1,4.0,115.25,460.99,1185.0,1181.0,ORDEN-72784,Venta orden #72784
19976,20231125,63,1,1,1,1,5.0,112.89,564.45,249.0,244.0,ORDEN-72784,Venta orden #72784
19977,20231125,34,1,1,1,1,3.0,66.5,199.49,562.0,559.0,ORDEN-122711,Venta orden #122711
19978,20231125,48,1,1,1,1,2.0,114.83,229.66,1413.0,1411.0,ORDEN-122711,Venta orden #122711
19979,20231125,50,1,1,1,1,2.0,118.42,236.84,1307.0,1305.0,ORDEN-122711,Venta orden #122711
19980,20231125,13,1,1,1,1,4.0,90.62,362.5,824.0,820.0,ORDEN-85859,Venta orden #85859
19981,20231125,40,1,1,1,1,3.0,111.58,334.73,1428.0,1425.0,ORDEN-85859,Venta orden #85859
19982,20231125,63,1,1,1,1,3.0,96.82,290.47,244.0,241.0,ORDEN-85859,Venta orden #85859
19983,20231125,4,1,1,1,1,1.0,95.89,95.89,1280.0,1279.0,ORDEN-33849,Venta orden #33849
19984,20231125,48,1,1,1,1,1.0,90.64,90.64,1462.0,1461.0,ORDEN-33849,Venta orden #33849
19985,20231125,19,1,1,1,1,5.0,102.36,511.8,1015.0,1010.0,ORDEN-52099,Venta orden #52099
19986,20231125,55,1,1,1,1,2.0,67.82,135.65,207.0,205.0,ORDEN-52099,Venta orden #52099
19987,20231125,3,1,1,1,1,3.0,113.09,339.28,1100.0,1097.0,ORDEN-165101,Venta orden #165101
19988,20231125,19,1,1,1,1,2.0,106.18,212.35,1010.0,1008.0,ORDEN-165101,Venta orden #165101
19989,20231125,24,1,1,1,1,3.0,118.04,354.11,423.0,420.0,ORDEN-165101,Venta orden #165101
19990,20231125,52,1,1,1,1,5.0,117.34,586.68,213.0,208.0,ORDEN-165101,Venta orden #165101
19991,20231125,14,1,1,1,1,2.0,84.15,168.3,1509.0,1507.0,ORDEN-56764,Venta orden #56764
19992,20231125,20,1,1,1,1,4.0,94.42,377.69,1132.0,1128.0,ORDEN-56764,Venta orden #56764
19993,20231125,30,1,1,1,1,2.0,109.21,218.42,1630.0,1628.0,ORDEN-56764,Venta orden #56764
19994,20231125,28,1,1,1,1,5.0,118.38,591.9,540.0,535.0,ORDEN-3665,Venta orden #3665
19995,20231125,50,1,1,1,1,5.0,118.48,592.41,767.0,762.0,ORDEN-3665,Venta orden #3665
19996,20231125,24,1,1,1,1,4.0,112.88,451.51,1707.0,1703.0,ORDEN-76939,Venta orden #76939
19997,20231125,45,1,1,1,1,5.0,100.51,502.53,892.0,887.0,ORDEN-76939,Venta orden #76939
19998,20231125,51,1,1,1,1,3.0,82.57,247.7,1181.0,1178.0,ORDEN-76939,Venta orden #76939
19999,20231125,2,1,1,1,1,1.0,74.47,74.47,654.0,653.0,ORDEN-61957,Venta orden #61957
20000,20231125,22,1,1,1,1,2.0,85.59,171.18,1220.0,1218.0,ORDEN-61957,Venta orden #61957
20001,20231125,27,1,1,1,1,5.0,91.39,456.96,505.0,500.0,ORDEN-61957,Venta orden #61957
20002,20231125,53,1,1,1,1,4.0,78.74,314.95,979.0,975.0,ORDEN-61957,Venta orden #61957
20003,20231125,17,1,1,1,1,5.0,91.28,456.39,1215.0,1210.0,ORDEN-169365,Venta orden #169365
20004,20231125,39,1,1,1,1,1.0,99.1,99.1,1685.0,1684.0,ORDEN-169365,Venta orden #169365
20005,20231125,6,1,1,1,1,3.0,92.47,277.4,1200.0,1197.0,ORDEN-80286,Venta orden #80286
20006,20231125,12,1,1,1,1,4.0,90.47,361.87,922.0,918.0,ORDEN-80286,Venta orden #80286
20007,20231125,6,1,1,1,1,5.0,116.94,584.7,1452.0,1447.0,ORDEN-107761,Venta orden #107761
20008,20231125,40,1,1,1,1,4.0,119.89,479.54,649.0,645.0,ORDEN-107761,Venta orden #107761
20009,20231125,49,1,1,1,1,4.0,67.16,268.63,1605.0,1601.0,ORDEN-107761,Venta orden #107761
20010,20231125,3,1,1,1,1,1.0,67.85,67.85,1097.0,1096.0,ORDEN-33726,Venta orden #33726
20011,20231125,17,1,1,1,1,3.0,70.36,211.07,769.0,766.0,ORDEN-33726,Venta orden #33726
20012,20231125,59,1,1,1,1,4.0,87.44,349.75,193.0,189.0,ORDEN-33726,Venta orden #33726
20013,20231125,2,1,1,1,1,1.0,79.42,79.42,1502.0,1501.0,ORDEN-110745,Venta orden #110745
20014,20231125,36,1,1,1,1,2.0,94.2,188.4,1281.0,1279.0,ORDEN-110745,Venta orden #110745
20015,20231125,46,1,1,1,1,4.0,108.16,432.65,746.0,742.0,ORDEN-110745,Venta orden #110745
20016,20231125,49,1,1,1,1,1.0,107.35,107.35,1647.0,1646.0,ORDEN-110745,Venta orden #110745
20017,20231125,8,1,1,1,1,2.0,117.49,234.97,783.0,781.0,ORDEN-105535,Venta orden #105535
20018,20231125,21,1,1,1,1,5.0,103.73,518.64,978.0,973.0,ORDEN-105535,Venta orden #105535
20019,20231125,26,1,1,1,1,5.0,81.43,407.13,515.0,510.0,ORDEN-105535,Venta orden #105535
20020,20231125,58,1,1,1,1,2.0,117.55,235.1,727.0,725.0,ORDEN-105535,Venta orden #105535
20021,20231125,5,1,1,1,1,1.0,76.82,76.82,360.0,359.0,ORDEN-38223,Venta orden #38223
20022,20231125,19,1,1,1,1,1.0,97.23,97.23,1008.0,1007.0,ORDEN-38223,Venta orden #38223
20023,20231125,21,1,1,1,1,2.0,81.29,162.59,260.0,258.0,ORDEN-38223,Venta orden #38223
20024,20231125,29,1,1,1,1,5.0,71.91,359.55,1321.0,1316.0,ORDEN-38223,Venta orden #38223
20025,20231125,19,1,1,1,1,4.0,110.12,440.5,1007.0,1003.0,ORDEN-2252,Venta orden #2252
20026,20231125,37,1,1,1,1,1.0,98.47,98.47,1515.0,1514.0,ORDEN-2252,Venta orden #2252
20027,20231125,48,1,1,1,1,4.0,75.34,301.37,421.0,417.0,ORDEN-2252,Venta orden #2252
20028,20231125,13,1,1,1,1,1.0,119.18,119.18,175.0,174.0,ORDEN-122761,Venta orden #122761
20029,20231125,22,1,1,1,1,5.0,88.11,440.55,1411.0,1406.0,ORDEN-122761,Venta orden #122761
20030,20231125,38,1,1,1,1,4.0,114.29,457.15,1305.0,1301.0,ORDEN-122761,Venta orden #122761
20031,20231125,9,1,1,1,1,4.0,70.72,282.89,1274.0,1270.0,ORDEN-190416,Venta orden #190416
20032,20231125,62,1,1,1,1,3.0,98.47,295.42,383.0,380.0,ORDEN-190416,Venta orden #190416
20033,20231125,63,1,1,1,1,3.0,107.89,323.66,570.0,567.0,ORDEN-190416,Venta orden #190416
20034,20231125,40,1,1,1,1,1.0,78.59,78.59,1508.0,1507.0,ORDEN-5296,Venta orden #5296
20035,20231125,48,1,1,1,1,5.0,79.47,397.35,1461.0,1456.0,ORDEN-5296,Venta orden #5296
20036,20231125,62,1,1,1,1,1.0,74.08,74.08,380.0,379.0,ORDEN-5296,Venta orden #5296
20037,20231125,28,1,1,1,1,1.0,118.13,118.13,638.0,637.0,ORDEN-59689,Venta orden #59689
20038,20231125,37,1,1,1,1,5.0,84.95,424.74,1514.0,1509.0,ORDEN-59689,Venta orden #59689
20039,20231125,4,1,1,1,1,3.0,68.65,205.94,788.0,785.0,ORDEN-198456,Venta orden #198456
20040,20231125,5,1,1,1,1,2.0,68.59,137.18,359.0,357.0,ORDEN-198456,Venta orden #198456
20041,20231125,41,1,1,1,1,2.0,111.47,222.95,1351.0,1349.0,ORDEN-198456,Venta orden #198456
20042,20231125,3,1,1,1,1,3.0,118.48,355.43,424.0,421.0,ORDEN-41868,Venta orden #41868
20043,20231125,7,1,1,1,1,4.0,77.08,308.3,929.0,925.0,ORDEN-41868,Venta orden #41868
20044,20231125,32,1,1,1,1,3.0,85.58,256.75,372.0,369.0,ORDEN-41868,Venta orden #41868
20045,20231125,50,1,1,1,1,5.0,84.24,421.2,448.0,443.0,ORDEN-41868,Venta orden #41868
20046,20231125,10,1,1,1,1,1.0,119.24,119.24,344.0,343.0,ORDEN-177858,Venta orden #177858
20047,20231125,39,1,1,1,1,1.0,95.38,95.38,888.0,887.0,ORDEN-177858,Venta orden #177858
20048,20231125,43,1,1,1,1,5.0,86.12,430.62,653.0,648.0,ORDEN-177858,Venta orden #177858
20049,20231125,49,1,1,1,1,3.0,71.27,213.8,1601.0,1598.0,ORDEN-44220,Venta orden #44220
20050,20231125,53,1,1,1,1,4.0,115.23,460.92,685.0,681.0,ORDEN-44220,Venta orden #44220
20051,20231125,4,1,1,1,1,1.0,83.09,83.09,785.0,784.0,ORDEN-80441,Venta orden #80441
20052,20231125,8,1,1,1,1,3.0,76.13,228.38,740.0,737.0,ORDEN-80441,Venta orden #80441
20053,20231125,19,1,1,1,1,3.0,87.6,262.8,927.0,924.0,ORDEN-80441,Venta orden #80441
20054,20231125,10,1,1,1,1,1.0,77.6,77.6,1576.0,1575.0,ORDEN-134451,Venta orden #134451
20055,20231125,21,1,1,1,1,2.0,112.61,225.22,258.0,256.0,ORDEN-134451,Venta orden #134451
20056,20231125,51,1,1,1,1,1.0,77.81,77.81,1569.0,1568.0,ORDEN-134451,Venta orden #134451
20057,20231125,61,1,1,1,1,1.0,90.29,90.29,1365.0,1364.0,ORDEN-134451,Venta orden #134451
20058,20231125,5,1,1,1,1,2.0,94.91,189.82,357.0,355.0,ORDEN-20501,Venta orden #20501
20059,20231125,34,1,1,1,1,3.0,77.76,233.28,512.0,509.0,ORDEN-20501,Venta orden #20501
20060,20231125,39,1,1,1,1,1.0,106.25,106.25,1684.0,1683.0,ORDEN-20501,Venta orden #20501
20061,20231125,14,1,1,1,1,1.0,75.41,75.41,1507.0,1506.0,ORDEN-157870,Venta orden #157870
20062,20231125,30,1,1,1,1,1.0,119.5,119.5,358.0,357.0,ORDEN-157870,Venta orden #157870
20063,20231125,6,1,1,1,1,2.0,113.51,227.02,1197.0,1195.0,ORDEN-65242,Venta orden #65242
20064,20231125,12,1,1,1,1,5.0,112.55,562.74,918.0,913.0,ORDEN-65242,Venta orden #65242
20065,20231125,60,1,1,1,1,5.0,74.22,371.1,1615.0,1610.0,ORDEN-65242,Venta orden #65242
20066,20231125,64,1,1,1,1,3.0,97.74,293.22,1186.0,1183.0,ORDEN-65242,Venta orden #65242
20067,20231125,25,1,1,1,1,5.0,115.77,578.85,668.0,663.0,ORDEN-20065,Venta orden #20065
20068,20231125,36,1,1,1,1,4.0,69.33,277.32,1114.0,1110.0,ORDEN-20065,Venta orden #20065
20069,20231125,41,1,1,1,1,5.0,76.56,382.8,195.0,190.0,ORDEN-20065,Venta orden #20065
20070,20231125,46,1,1,1,1,3.0,88.29,264.87,1267.0,1264.0,ORDEN-20065,Venta orden #20065
20071,20231125,52,1,1,1,1,3.0,87.56,262.67,291.0,288.0,ORDEN-20065,Venta orden #20065
20072,20231125,33,1,1,1,1,2.0,74.05,148.1,849.0,847.0,ORDEN-104924,Venta orden #104924
20073,20231125,48,1,1,1,1,4.0,80.47,321.89,1411.0,1407.0,ORDEN-104924,Venta orden #104924
20074,20231125,51,1,1,1,1,2.0,106.74,213.48,965.0,963.0,ORDEN-104924,Venta orden #104924
20075,20231125,64,1,1,1,1,4.0,83.69,334.75,167.0,163.0,ORDEN-104924,Venta orden #104924
20076,20231125,15,1,1,1,1,2.0,109.34,218.69,1480.0,1478.0,ORDEN-74082,Venta orden #74082
20077,20231125,23,1,1,1,1,4.0,77.95,311.78,1588.0,1584.0,ORDEN-74082,Venta orden #74082
20078,20231125,23,1,1,1,1,3.0,84.98,254.95,1584.0,1581.0,ORDEN-105921,Venta orden #105921
20079,20231125,26,1,1,1,1,2.0,66.65,133.31,445.0,443.0,ORDEN-105921,Venta orden #105921
20080,20231125,32,1,1,1,1,1.0,105.74,105.74,459.0,458.0,ORDEN-105921,Venta orden #105921
20081,20231125,47,1,1,1,1,1.0,88.25,88.25,915.0,914.0,ORDEN-105921,Venta orden #105921
20082,20231125,13,1,1,1,1,5.0,104.62,523.08,174.0,169.0,ORDEN-113853,Venta orden #113853
20083,20231125,19,1,1,1,1,3.0,104.96,314.87,1329.0,1326.0,ORDEN-113853,Venta orden #113853
20084,20231125,21,1,1,1,1,2.0,90.36,180.72,663.0,661.0,ORDEN-113853,Venta orden #113853
20085,20231125,57,1,1,1,1,4.0,86.49,345.96,284.0,280.0,ORDEN-113853,Venta orden #113853
20086,20231125,3,1,1,1,1,2.0,107.33,214.66,394.0,392.0,ORDEN-44057,Venta orden #44057
20087,20231125,16,1,1,1,1,5.0,107.6,538.02,634.0,629.0,ORDEN-44057,Venta orden #44057
20088,20231125,38,1,1,1,1,5.0,114.2,571.02,1301.0,1296.0,ORDEN-44057,Venta orden #44057
20089,20231125,40,1,1,1,1,3.0,104.43,313.29,1425.0,1422.0,ORDEN-44057,Venta orden #44057
20090,20231125,41,1,1,1,1,5.0,117.22,586.08,190.0,185.0,ORDEN-44057,Venta orden #44057
20091,20231125,20,1,1,1,1,1.0,112.18,112.18,1324.0,1323.0,ORDEN-19106,Venta orden #19106
20092,20231125,46,1,1,1,1,1.0,106.74,106.74,742.0,741.0,ORDEN-19106,Venta orden #19106
20093,20231125,64,1,1,1,1,1.0,111.92,111.92,163.0,162.0,ORDEN-19106,Venta orden #19106
20094,20231125,41,1,1,1,1,3.0,112.48,337.45,1349.0,1346.0,ORDEN-50034,Venta orden #50034
20095,20231125,56,1,1,1,1,2.0,111.18,222.36,1700.0,1698.0,ORDEN-50034,Venta orden #50034
20096,20231125,13,1,1,1,1,4.0,87.55,350.18,169.0,165.0,ORDEN-3373,Venta orden #3373
20097,20231125,32,1,1,1,1,4.0,106.06,424.22,458.0,454.0,ORDEN-3373,Venta orden #3373
20098,20231125,62,1,1,1,1,5.0,99.98,499.89,1359.0,1354.0,ORDEN-3373,Venta orden #3373
20099,20231125,1,1,1,1,1,4.0,76.44,305.76,1466.0,1462.0,ORDEN-106092,Venta orden #106092
20100,20231125,6,1,1,1,1,1.0,87.69,87.69,805.0,804.0,ORDEN-106092,Venta orden #106092
20101,20231125,13,1,1,1,1,3.0,97.42,292.25,1101.0,1098.0,ORDEN-106092,Venta orden #106092
20102,20231125,45,1,1,1,1,2.0,101.82,203.64,810.0,808.0,ORDEN-106092,Venta orden #106092
20103,20231125,48,1,1,1,1,4.0,118.44,473.76,1456.0,1452.0,ORDEN-106092,Venta orden #106092
20104,20231125,4,1,1,1,1,2.0,77.8,155.59,1279.0,1277.0,ORDEN-99706,Venta orden #99706
20105,20231125,29,1,1,1,1,2.0,112.27,224.53,1316.0,1314.0,ORDEN-99706,Venta orden #99706
20106,20231125,50,1,1,1,1,3.0,81.03,243.09,443.0,440.0,ORDEN-99706,Venta orden #99706
20107,20231125,51,1,1,1,1,4.0,104.99,419.95,963.0,959.0,ORDEN-99706,Venta orden #99706
20108,20231125,22,1,1,1,1,2.0,95.62,191.23,1406.0,1404.0,ORDEN-50707,Venta orden #50707
20109,20231125,43,1,1,1,1,2.0,93.8,187.6,648.0,646.0,ORDEN-50707,Venta orden #50707
20110,20231125,62,1,1,1,1,3.0,81.92,245.75,486.0,483.0,ORDEN-50707,Venta orden #50707
20111,20231125,64,1,1,1,1,1.0,77.09,77.09,1183.0,1182.0,ORDEN-50707,Venta orden #50707
20112,20231125,9,1,1,1,1,4.0,75.47,301.87,413.0,409.0,ORDEN-70414,Venta orden #70414
20113,20231125,21,1,1,1,1,3.0,81.95,245.84,256.0,253.0,ORDEN-70414,Venta orden #70414
20114,20231125,27,1,1,1,1,5.0,114.71,573.57,500.0,495.0,ORDEN-89536,Venta orden #89536
