venta_id,fecha_id,cliente_id,producto_id,orden_id,usuario_id,almacen_id,impuesto_id,cantidad,precio_unitario,subtotal,descuento,impuesto,envio,total,costo_unitario,costo_total,margen,created_at
27274,20240620,1,6,19169,1,1,1,1.0,38.35,38.35,0.0,4.99,0.0,43.34,23.01,23.01,15.34,2026-01-06 04:57:43.082130
27275,20240620,1,13,19169,1,1,1,1.0,27.82,27.82,0.0,3.62,0.0,31.44,16.69,16.69,11.13,2026-01-06 04:57:43.082130
27276,20240915,1,63,29274,1,1,1,1.0,30.16,30.16,0.0,3.92,0.0,34.08,18.1,18.1,12.07,2026-01-06 04:57:43.082130
27277,20240915,1,44,29274,1,1,1,1.0,40.36,40.36,0.0,5.25,0.0,45.61,24.22,24.22,16.15,2026-01-06 04:57:43.082130
27278,20240915,1,11,29274,1,1,1,1.0,33.46,33.46,0.0,4.35,0.0,37.81,20.08,20.08,13.39,2026-01-06 04:57:43.082130
27279,20241204,1,22,29281,1,1,1,1.0,41.99,41.99,0.0,5.46,0.0,47.45,25.19,25.19,16.8,2026-01-06 04:57:43.082130
27280,20250209,1,31,29276,1,1,1,1.0,23.2,23.2,0.0,3.02,0.0,26.22,13.92,13.92,9.28,2026-01-06 04:57:43.082130
27281,20250209,1,63,29276,1,1,1,1.0,27.89,27.89,0.0,3.63,0.0,31.51,16.73,16.73,11.15,2026-01-06 04:57:43.082130
27282,20250224,1,12,29279,1,1,1,1.0,20.84,20.84,0.0,2.71,0.0,23.55,12.5,12.5,8.33,2026-01-06 04:57:43.082130
27283,20250811,1,34,29311,1,1,1,1.0,35.93,35.93,0.0,4.67,0.0,40.6,21.56,21.56,14.37,2026-01-06 04:57:43.082130
27284,20251113,1,22,12621,1,1,1,1.0,39.18,39.18,0.0,5.09,0.0,44.28,23.51,23.51,15.67,2026-01-06 04:57:43.082130
27285,20251113,1,28,12621,1,1,1,1.0,20.28,20.28,0.0,2.64,0.0,22.92,12.17,12.17,8.11,2026-01-06 04:57:43.082130
27286,20251113,1,16,14265,1,1,1,1.0,35.92,35.92,0.0,4.67,0.0,40.59,21.55,21.55,14.37,2026-01-06 04:57:43.082130
27287,20251113,1,55,14265,1,1,1,1.0,33.72,33.72,0.0,4.38,0.0,38.11,20.23,20.23,13.49,2026-01-06 04:57:43.082130
27288,20230622,1,52,8500,1,1,1,1.0,38.82,38.82,0.0,5.05,0.0,43.86,23.29,23.29,15.53,2026-01-06 04:57:43.082130
27289,20230622,1,61,23768,1,1,1,1.0,46.63,46.63,0.0,6.06,0.0,52.69,27.98,27.98,18.65,2026-01-06 04:57:43.082130
27290,20231007,1,39,29300,1,1,1,1.0,32.35,32.35,0.0,4.21,0.0,36.55,19.41,19.41,12.94,2026-01-06 04:57:43.082130
27291,20231109,1,18,17590,1,1,1,1.0,37.87,37.87,0.0,4.92,0.0,42.79,22.72,22.72,15.15,2026-01-06 04:57:43.082130
27292,20231109,1,9,39809,1,1,1,1.0,21.86,21.86,0.0,2.84,0.0,24.7,13.12,13.12,8.75,2026-01-06 04:57:43.082130
27293,20231109,1,9,17667,1,1,1,1.0,21.83,21.83,0.0,2.84,0.0,24.67,13.1,13.1,8.73,2026-01-06 04:57:43.082130
27294,20231109,1,33,17667,1,1,1,1.0,24.07,24.07,0.0,3.13,0.0,27.19,14.44,14.44,9.63,2026-01-06 04:57:43.082130
27295,20240508,1,4,29304,1,1,1,1.0,38.49,38.49,0.0,5.0,0.0,43.49,23.09,23.09,15.4,2026-01-06 04:57:43.082130
27296,20240620,1,32,36188,1,1,1,1.0,38.52,38.52,0.0,5.01,0.0,43.53,23.11,23.11,15.41,2026-01-06 04:57:43.082130
27297,20240620,1,9,22264,1,1,1,1.0,22.6,22.6,0.0,2.94,0.0,25.54,13.56,13.56,9.04,2026-01-06 04:57:43.082130
27298,20240620,1,23,22264,1,1,1,1.0,41.66,41.66,0.0,5.42,0.0,47.08,25.0,25.0,16.66,2026-01-06 04:57:43.082130
27299,20241104,1,20,29307,1,1,1,1.0,29.98,29.98,0.0,3.9,0.0,33.87,17.99,17.99,11.99,2026-01-06 04:57:43.082130
27300,20250414,1,25,34896,1,1,1,1.0,50.59,50.59,0.0,6.58,0.0,57.17,30.36,30.36,20.24,2026-01-06 04:57:43.082130
27301,20250604,1,57,29301,1,1,1,1.0,24.29,24.29,0.0,3.16,0.0,27.45,14.58,14.58,9.72,2026-01-06 04:57:43.082130
27302,20251113,1,31,14265,1,1,1,1.0,22.89,22.89,0.0,2.98,0.0,25.87,13.74,13.74,9.16,2026-01-06 04:57:43.082130
27303,20251113,1,10,14265,1,1,1,1.0,42.95,42.95,0.0,5.58,0.0,48.53,25.77,25.77,17.18,2026-01-06 04:57:43.082130
27304,20251113,1,53,14265,1,1,1,1.0,44.66,44.66,0.0,5.81,0.0,50.47,26.8,26.8,17.87,2026-01-06 04:57:43.082130
27305,20251113,1,44,20257,1,1,1,1.0,38.89,38.89,0.0,5.06,0.0,43.95,23.33,23.33,15.56,2026-01-06 04:57:43.082130
27306,20251113,1,64,34236,1,1,1,1.0,28.5,28.5,0.0,3.71,0.0,32.21,17.1,17.1,11.4,2026-01-06 04:57:43.082130
27307,20230205,1,46,34946,1,1,1,1.0,44.35,44.35,0.0,5.76,0.0,50.11,26.61,26.61,17.74,2026-01-06 04:57:43.082130
27308,20251113,1,18,34236,1,1,1,1.0,38.37,38.37,0.0,4.99,0.0,43.36,23.02,23.02,15.35,2026-01-06 04:57:43.082130
27309,20230308,1,45,24478,1,1,1,1.0,23.39,23.39,0.0,3.04,0.0,26.43,14.03,14.03,9.36,2026-01-06 04:57:43.082130
27310,20230308,1,24,16225,1,1,1,1.0,49.7,49.7,0.0,6.46,0.0,56.17,29.82,29.82,19.88,2026-01-06 04:57:43.082130
27311,20230308,1,39,16225,1,1,1,1.0,33.29,33.29,0.0,4.33,0.0,37.62,19.98,19.98,13.32,2026-01-06 04:57:43.082130
27312,20230308,1,51,16225,1,1,1,1.0,41.42,41.42,0.0,5.38,0.0,46.81,24.85,24.85,16.57,2026-01-06 04:57:43.082130
27313,20230308,1,36,19408,1,1,1,1.0,14.73,14.73,0.0,1.91,0.0,16.64,8.84,8.84,5.89,2026-01-06 04:57:43.082130
27314,20230622,1,56,38316,1,1,1,1.0,45.34,45.34,0.0,5.89,0.0,51.24,27.21,27.21,18.14,2026-01-06 04:57:43.082130
27315,20230622,1,42,11884,1,1,1,1.0,22.39,22.39,0.0,2.91,0.0,25.3,13.43,13.43,8.96,2026-01-06 04:57:43.082130
27316,20231109,1,57,27232,1,1,1,1.0,24.37,24.37,0.0,3.17,0.0,27.54,14.62,14.62,9.75,2026-01-06 04:57:43.082130
27317,20231109,1,43,27232,1,1,1,1.0,38.64,38.64,0.0,5.02,0.0,43.66,23.18,23.18,15.46,2026-01-06 04:57:43.082130
27318,20231201,1,39,34956,1,1,1,1.0,30.8,30.8,0.0,4.0,0.0,34.8,18.48,18.48,12.32,2026-01-06 04:57:43.082130
27319,20240620,1,22,12269,1,1,1,1.0,40.72,40.72,0.0,5.29,0.0,46.02,24.43,24.43,16.29,2026-01-06 04:57:43.082130
27320,20240620,1,51,12269,1,1,1,1.0,40.34,40.34,0.0,5.24,0.0,45.58,24.2,24.2,16.14,2026-01-06 04:57:43.082130
27321,20240620,1,55,34847,1,1,1,1.0,34.41,34.41,0.0,4.47,0.0,38.88,20.65,20.65,13.76,2026-01-06 04:57:43.082130
27322,20241117,1,38,4198,1,1,1,1.0,33.42,33.42,0.0,4.34,0.0,37.76,20.05,20.05,13.37,2026-01-06 04:57:43.082130
27323,20241117,1,22,5730,1,1,1,1.0,44.28,44.28,0.0,5.76,0.0,50.04,26.57,26.57,17.71,2026-01-06 04:57:43.082130
27324,20241117,1,43,5730,1,1,1,1.0,36.29,36.29,0.0,4.72,0.0,41.0,21.77,21.77,14.51,2026-01-06 04:57:43.082130
27325,20241117,1,14,29323,1,1,1,1.0,38.73,38.73,0.0,5.04,0.0,43.77,23.24,23.24,15.49,2026-01-06 04:57:43.082130
27326,20241127,1,26,29331,1,1,1,1.0,39.91,39.91,0.0,5.19,0.0,45.1,23.94,23.94,15.96,2026-01-06 04:57:43.082130
27327,20250210,1,14,34940,1,1,1,1.0,39.26,39.26,0.0,5.1,0.0,44.37,23.56,23.56,15.71,2026-01-06 04:57:43.082130
27328,20250926,1,19,5581,1,1,1,1.0,40.48,40.48,0.0,5.26,0.0,45.74,24.29,24.29,16.19,2026-01-06 04:57:43.082130
27329,20250926,1,5,5581,1,1,1,1.0,36.02,36.02,0.0,4.68,0.0,40.71,21.61,21.61,14.41,2026-01-06 04:57:43.082130
27330,20230216,1,61,29492,1,1,1,1.0,43.11,43.11,0.0,5.6,0.0,48.71,25.86,25.86,17.24,2026-01-06 04:57:43.082130
27331,20230622,1,48,8161,1,1,1,1.0,37.4,37.4,0.0,4.86,0.0,42.26,22.44,22.44,14.96,2026-01-06 04:57:43.082130
27332,20230622,1,38,326,1,1,1,1.0,36.74,36.74,0.0,4.78,0.0,41.52,22.04,22.04,14.7,2026-01-06 04:57:43.082130
27333,20230622,1,61,326,1,1,1,1.0,48.7,48.7,0.0,6.33,0.0,55.03,29.22,29.22,19.48,2026-01-06 04:57:43.082130
27334,20230825,1,11,29340,1,1,1,1.0,32.07,32.07,0.0,4.17,0.0,36.23,19.24,19.24,12.83,2026-01-06 04:57:43.082130
27335,20231001,1,3,29339,1,1,1,2.0,36.48,72.95,0.0,9.48,0.0,82.44,21.89,43.77,29.18,2026-01-06 04:57:43.082130
27336,20231109,1,38,27872,1,1,1,1.0,34.89,34.89,0.0,4.54,0.0,39.43,20.93,20.93,13.96,2026-01-06 04:57:43.082130
27337,20240208,1,48,29335,1,1,1,1.0,33.59,33.59,0.0,4.37,0.0,37.96,20.16,20.16,13.44,2026-01-06 04:57:43.082130
27338,20240208,1,8,29335,1,1,1,1.0,30.98,30.98,0.0,4.03,0.0,35.01,18.59,18.59,12.39,2026-01-06 04:57:43.082130
27339,20240620,1,3,6621,1,1,1,1.0,36.21,36.21,0.0,4.71,0.0,40.92,21.73,21.73,14.48,2026-01-06 04:57:43.082130
27340,20240620,1,17,6621,1,1,1,1.0,33.28,33.28,0.0,4.33,0.0,37.6,19.97,19.97,13.31,2026-01-06 04:57:43.082130
27341,20240620,1,38,6621,1,1,1,1.0,34.81,34.81,0.0,4.53,0.0,39.34,20.89,20.89,13.92,2026-01-06 04:57:43.082130
27342,20240620,1,54,23324,1,1,1,1.0,38.67,38.67,0.0,5.03,0.0,43.7,23.2,23.2,15.47,2026-01-06 04:57:43.082130
27343,20241117,1,51,6401,1,1,1,1.0,36.38,36.38,0.0,4.73,0.0,41.11,21.83,21.83,14.55,2026-01-06 04:57:43.082130
27344,20241117,1,9,6401,1,1,1,1.0,23.08,23.08,0.0,3.0,0.0,26.08,13.85,13.85,9.23,2026-01-06 04:57:43.082130
27345,20241117,1,28,6401,1,1,1,1.0,21.49,21.49,0.0,2.79,0.0,24.28,12.89,12.89,8.6,2026-01-06 04:57:43.082130
27346,20241117,1,34,6401,1,1,1,1.0,36.67,36.67,0.0,4.77,0.0,41.43,22.0,22.0,14.67,2026-01-06 04:57:43.082130
27347,20241117,1,44,6401,1,1,1,1.0,35.89,35.89,0.0,4.67,0.0,40.55,21.53,21.53,14.35,2026-01-06 04:57:43.082130
27348,20250620,1,37,29344,1,1,1,1.0,33.19,33.19,0.0,4.31,0.0,37.5,19.91,19.91,13.28,2026-01-06 04:57:43.082130
27349,20250706,1,20,29509,1,1,1,1.0,29.09,29.09,0.0,3.78,0.0,32.87,17.45,17.45,11.64,2026-01-06 04:57:43.082130
27350,20250718,1,15,29499,1,1,1,1.0,24.15,24.15,0.0,3.14,0.0,27.29,14.49,14.49,9.66,2026-01-06 04:57:43.082130
27351,20250926,1,37,35416,1,1,1,1.0,33.54,33.54,0.0,4.36,0.0,37.9,20.13,20.13,13.42,2026-01-06 04:57:43.082130
27352,20251113,1,44,11975,1,1,1,1.0,37.6,37.6,0.0,4.89,0.0,42.49,22.56,22.56,15.04,2026-01-06 04:57:43.082130
27353,20251113,1,28,39529,1,1,1,1.0,22.02,22.02,0.0,2.86,0.0,24.88,13.21,13.21,8.81,2026-01-06 04:57:43.082130
27354,20251113,1,42,20123,1,1,1,2.0,21.76,43.53,0.0,5.66,0.0,49.18,13.06,26.12,17.41,2026-01-06 04:57:43.082130
27355,20251113,1,54,20123,1,1,1,1.0,39.55,39.55,0.0,5.14,0.0,44.69,23.73,23.73,15.82,2026-01-06 04:57:43.082130
27356,20230622,1,52,9336,1,1,1,1.0,38.05,38.05,0.0,4.95,0.0,43.0,22.83,22.83,15.22,2026-01-06 04:57:43.082130
27357,20230622,1,36,29217,1,1,1,1.0,15.81,15.81,0.0,2.06,0.0,17.87,9.49,9.49,6.32,2026-01-06 04:57:43.082130
27358,20230827,1,33,29501,1,1,1,1.0,22.86,22.86,0.0,2.97,0.0,25.83,13.72,13.72,9.14,2026-01-06 04:57:43.082130
27359,20231109,1,30,12921,1,1,1,1.0,36.18,36.18,0.0,4.7,0.0,40.89,21.71,21.71,14.47,2026-01-06 04:57:43.082130
27360,20231109,1,29,98,1,1,1,1.0,30.23,30.23,0.0,3.93,0.0,34.16,18.14,18.14,12.09,2026-01-06 04:57:43.082130
27361,20231109,1,21,98,1,1,1,1.0,27.14,27.14,0.0,3.53,0.0,30.67,16.29,16.29,10.86,2026-01-06 04:57:43.082130
27362,20231109,1,3,10748,1,1,1,1.0,35.03,35.03,0.0,4.55,0.0,39.59,21.02,21.02,14.01,2026-01-06 04:57:43.082130
27363,20231109,1,24,10748,1,1,1,1.0,45.23,45.23,0.0,5.88,0.0,51.11,27.14,27.14,18.09,2026-01-06 04:57:43.082130
27364,20231123,1,5,29500,1,1,1,1.0,39.45,39.45,0.0,5.13,0.0,44.58,23.67,23.67,15.78,2026-01-06 04:57:43.082130
27365,20240610,1,12,29511,1,1,1,2.0,22.65,45.3,0.0,5.89,0.0,51.19,13.59,27.18,18.12,2026-01-06 04:57:43.082130
27366,20240819,1,13,34919,1,1,1,1.0,28.04,28.04,0.0,3.65,0.0,31.69,16.82,16.82,11.22,2026-01-06 04:57:43.082130
27367,20241117,1,21,9450,1,1,1,1.0,29.3,29.3,0.0,3.81,0.0,33.11,17.58,17.58,11.72,2026-01-06 04:57:43.082130
27368,20241117,1,43,9450,1,1,1,1.0,39.56,39.56,0.0,5.14,0.0,44.71,23.74,23.74,15.82,2026-01-06 04:57:43.082130
27369,20250311,1,14,29495,1,1,1,1.0,41.11,41.11,0.0,5.34,0.0,46.45,24.66,24.66,16.44,2026-01-06 04:57:43.082130
27370,20250311,1,52,29495,1,1,1,1.0,37.5,37.5,0.0,4.87,0.0,42.37,22.5,22.5,15.0,2026-01-06 04:57:43.082130
27371,20250311,1,30,29495,1,1,1,2.0,31.45,62.9,0.0,8.18,0.0,71.08,18.87,37.74,25.16,2026-01-06 04:57:43.082130
27372,20250311,1,28,29495,1,1,1,1.0,22.29,22.29,0.0,2.9,0.0,25.19,13.37,13.37,8.92,2026-01-06 04:57:43.082130
27373,20250311,1,62,29495,1,1,1,1.0,50.48,50.48,0.0,6.56,0.0,57.05,30.29,30.29,20.19,2026-01-06 04:57:43.082130
27374,20250602,1,22,29505,1,1,1,1.0,43.43,43.43,0.0,5.65,0.0,49.08,26.06,26.06,17.37,2026-01-06 04:57:43.082130
27375,20250602,1,52,29505,1,1,1,1.0,35.89,35.89,0.0,4.67,0.0,40.56,21.54,21.54,14.36,2026-01-06 04:57:43.082130
27376,20230622,1,38,29217,1,1,1,1.0,32.31,32.31,0.0,4.2,0.0,36.51,19.38,19.38,12.92,2026-01-06 04:57:43.082130
27377,20251113,1,17,34594,1,1,1,1.0,38.19,38.19,0.0,4.96,0.0,43.16,22.91,22.91,15.28,2026-01-06 04:57:43.082130
27378,20230622,1,60,26326,1,1,1,1.0,53.2,53.2,0.0,6.92,0.0,60.11,31.92,31.92,21.28,2026-01-06 04:57:43.082130
27379,20230622,1,38,26326,1,1,1,1.0,35.82,35.82,0.0,4.66,0.0,40.47,21.49,21.49,14.33,2026-01-06 04:57:43.082130
27380,20230622,1,59,26326,1,1,1,1.0,37.82,37.82,0.0,4.92,0.0,42.74,22.69,22.69,15.13,2026-01-06 04:57:43.082130
27381,20230622,1,22,26326,1,1,1,1.0,41.6,41.6,0.0,5.41,0.0,47.0,24.96,24.96,16.64,2026-01-06 04:57:43.082130
27382,20230622,1,10,26326,1,1,1,1.0,38.41,38.41,0.0,4.99,0.0,43.4,23.04,23.04,15.36,2026-01-06 04:57:43.082130
27383,20230622,1,13,18568,1,1,1,1.0,27.4,27.4,0.0,3.56,0.0,30.96,16.44,16.44,10.96,2026-01-06 04:57:43.082130
27384,20230622,1,9,18568,1,1,1,1.0,20.9,20.9,0.0,2.72,0.0,23.62,12.54,12.54,8.36,2026-01-06 04:57:43.082130
27385,20231109,1,61,10748,1,1,1,1.0,43.28,43.28,0.0,5.63,0.0,48.91,25.97,25.97,17.31,2026-01-06 04:57:43.082130
27386,20231109,1,22,10748,1,1,1,1.0,39.8,39.8,0.0,5.17,0.0,44.97,23.88,23.88,15.92,2026-01-06 04:57:43.082130
27387,20231109,1,9,14176,1,1,1,1.0,24.03,24.03,0.0,3.12,0.0,27.16,14.42,14.42,9.61,2026-01-06 04:57:43.082130
27388,20231109,1,41,26194,1,1,1,1.0,40.54,40.54,0.0,5.27,0.0,45.81,24.32,24.32,16.22,2026-01-06 04:57:43.082130
27389,20231109,1,55,6390,1,1,1,1.0,33.38,33.38,0.0,4.34,0.0,37.72,20.03,20.03,13.35,2026-01-06 04:57:43.082130
27390,20231109,1,44,6390,1,1,1,1.0,35.56,35.56,0.0,4.62,0.0,40.18,21.33,21.33,14.22,2026-01-06 04:57:43.082130
27391,20240620,1,13,5021,1,1,1,1.0,29.25,29.25,0.0,3.8,0.0,33.05,17.55,17.55,11.7,2026-01-06 04:57:43.082130
27392,20250210,1,17,29520,1,1,1,1.0,33.45,33.45,0.0,4.35,0.0,37.8,20.07,20.07,13.38,2026-01-06 04:57:43.082130
27393,20250210,1,46,29520,1,1,1,2.0,44.58,89.17,0.0,11.59,0.0,100.76,26.75,53.5,35.67,2026-01-06 04:57:43.082130
27394,20251113,1,28,34594,1,1,1,1.0,21.26,21.26,0.0,2.76,0.0,24.02,12.75,12.75,8.5,2026-01-06 04:57:43.082130
27395,20251113,1,53,10139,1,1,1,2.0,44.31,88.62,0.0,11.52,0.0,100.14,26.59,53.17,35.45,2026-01-06 04:57:43.082130
27396,20251113,1,54,32506,1,1,1,1.0,36.14,36.14,0.0,4.7,0.0,40.84,21.69,21.69,14.46,2026-01-06 04:57:43.082130
27397,20251113,1,14,32506,1,1,1,1.0,43.53,43.53,0.0,5.66,0.0,49.19,26.12,26.12,17.41,2026-01-06 04:57:43.082130
27398,20230211,1,32,34969,1,1,1,1.0,34.7,34.7,0.0,4.51,0.0,39.21,20.82,20.82,13.88,2026-01-06 04:57:43.082130
27399,20230622,1,19,22213,1,1,1,2.0,37.19,74.39,0.0,9.67,0.0,84.06,22.32,44.63,29.75,2026-01-06 04:57:43.082130
27400,20230622,1,37,22213,1,1,1,1.0,33.76,33.76,0.0,4.39,0.0,38.15,20.26,20.26,13.5,2026-01-06 04:57:43.082130
27401,20230622,1,22,22213,1,1,1,1.0,44.76,44.76,0.0,5.82,0.0,50.58,26.86,26.86,17.9,2026-01-06 04:57:43.082130
27402,20230622,1,57,22213,1,1,1,1.0,25.34,25.34,0.0,3.29,0.0,28.64,15.21,15.21,10.14,2026-01-06 04:57:43.082130
27403,20231109,1,3,29532,1,1,1,1.0,33.13,33.13,0.0,4.31,0.0,37.44,19.88,19.88,13.25,2026-01-06 04:57:43.082130
27404,20231109,1,21,6647,1,1,1,1.0,25.66,25.66,0.0,3.34,0.0,29.0,15.4,15.4,10.26,2026-01-06 04:57:43.082130
27405,20231109,1,17,6647,1,1,1,1.0,35.93,35.93,0.0,4.67,0.0,40.6,21.56,21.56,14.37,2026-01-06 04:57:43.082130
27406,20231109,1,26,6647,1,1,1,1.0,37.69,37.69,0.0,4.9,0.0,42.58,22.61,22.61,15.07,2026-01-06 04:57:43.082130
27407,20240209,1,61,29543,1,1,1,1.0,46.46,46.46,0.0,6.04,0.0,52.5,27.88,27.88,18.58,2026-01-06 04:57:43.082130
27408,20240609,1,49,29541,1,1,1,1.0,26.75,26.75,0.0,3.48,0.0,30.23,16.05,16.05,10.7,2026-01-06 04:57:43.082130
27409,20240831,1,6,29534,1,1,1,1.0,36.73,36.73,0.0,4.77,0.0,41.5,22.04,22.04,14.69,2026-01-06 04:57:43.082130
27410,20241208,1,31,38601,1,1,1,1.0,22.29,22.29,0.0,2.9,0.0,25.19,13.37,13.37,8.92,2026-01-06 04:57:43.082130
27411,20241208,1,63,35188,1,1,1,1.0,28.4,28.4,0.0,3.69,0.0,32.09,17.04,17.04,11.36,2026-01-06 04:57:43.082130
27412,20241208,1,34,1898,1,1,1,1.0,36.45,36.45,0.0,4.74,0.0,41.19,21.87,21.87,14.58,2026-01-06 04:57:43.082130
27413,20241208,1,22,1898,1,1,1,1.0,44.58,44.58,0.0,5.8,0.0,50.38,26.75,26.75,17.83,2026-01-06 04:57:43.082130
27414,20241208,1,58,1898,1,1,1,1.0,37.09,37.09,0.0,4.82,0.0,41.91,22.26,22.26,14.84,2026-01-06 04:57:43.082130
27415,20250309,1,26,29537,1,1,1,1.0,43.16,43.16,0.0,5.61,0.0,48.78,25.9,25.9,17.27,2026-01-06 04:57:43.082130
27416,20250506,1,47,34951,1,1,1,1.0,32.52,32.52,0.0,4.23,0.0,36.74,19.51,19.51,13.01,2026-01-06 04:57:43.082130
27417,20250511,1,4,29533,1,1,1,1.0,35.76,35.76,0.0,4.65,0.0,40.41,21.45,21.45,14.3,2026-01-06 04:57:43.082130
27418,20250511,1,25,29533,1,1,1,1.0,48.43,48.43,0.0,6.3,0.0,54.72,29.06,29.06,19.37,2026-01-06 04:57:43.082130
27419,20250611,1,61,29531,1,1,1,1.0,44.84,44.84,0.0,5.83,0.0,50.67,26.9,26.9,17.94,2026-01-06 04:57:43.082130
27420,20251113,1,7,37959,1,1,1,1.0,27.47,27.47,0.0,3.57,0.0,31.04,16.48,16.48,10.99,2026-01-06 04:57:43.082130
27421,20251113,1,15,29592,1,1,1,1.0,25.64,25.64,0.0,3.33,0.0,28.97,15.38,15.38,10.25,2026-01-06 04:57:43.082130
27422,20251113,1,8,29592,1,1,1,1.0,31.12,31.12,0.0,4.05,0.0,35.17,18.67,18.67,12.45,2026-01-06 04:57:43.082130
27423,20230308,1,27,7934,1,1,1,1.0,31.6,31.6,0.0,4.11,0.0,35.7,18.96,18.96,12.64,2026-01-06 04:57:43.082130
27424,20230308,1,33,7934,1,1,1,1.0,24.16,24.16,0.0,3.14,0.0,27.3,14.5,14.5,9.67,2026-01-06 04:57:43.082130
27425,20230308,1,52,7934,1,1,1,1.0,35.11,35.11,0.0,4.56,0.0,39.67,21.07,21.07,14.04,2026-01-06 04:57:43.082130
27426,20230308,1,53,7934,1,1,1,1.0,48.19,48.19,0.0,6.27,0.0,54.46,28.92,28.92,19.28,2026-01-06 04:57:43.082130
27427,20230622,1,64,14065,1,1,1,1.0,25.84,25.84,0.0,3.36,0.0,29.2,15.51,15.51,10.34,2026-01-06 04:57:43.082130
27428,20230622,1,34,14065,1,1,1,1.0,36.02,36.02,0.0,4.68,0.0,40.7,21.61,21.61,14.41,2026-01-06 04:57:43.082130
27429,20230622,1,4,14065,1,1,1,1.0,41.21,41.21,0.0,5.36,0.0,46.56,24.72,24.72,16.48,2026-01-06 04:57:43.082130
27430,20231109,1,35,939,1,1,1,1.0,47.35,47.35,0.0,6.16,0.0,53.51,28.41,28.41,18.94,2026-01-06 04:57:43.082130
27431,20231109,1,28,939,1,1,1,1.0,19.32,19.32,0.0,2.51,0.0,21.83,11.59,11.59,7.73,2026-01-06 04:57:43.082130
27432,20231109,1,22,939,1,1,1,1.0,44.57,44.57,0.0,5.79,0.0,50.36,26.74,26.74,17.83,2026-01-06 04:57:43.082130
27433,20231109,1,31,939,1,1,1,1.0,23.21,23.21,0.0,3.02,0.0,26.23,13.93,13.93,9.28,2026-01-06 04:57:43.082130
27434,20240508,1,42,29556,1,1,1,1.0,23.36,23.36,0.0,3.04,0.0,26.4,14.02,14.02,9.35,2026-01-06 04:57:43.082130
27435,20241208,1,32,11097,1,1,1,1.0,38.6,38.6,0.0,5.02,0.0,43.62,23.16,23.16,15.44,2026-01-06 04:57:43.082130
27436,20241208,1,50,11284,1,1,1,1.0,48.6,48.6,0.0,6.32,0.0,54.92,29.16,29.16,19.44,2026-01-06 04:57:43.082130
27437,20241221,1,13,29558,1,1,1,1.0,28.51,28.51,0.0,3.71,0.0,32.21,17.1,17.1,11.4,2026-01-06 04:57:43.082130
27438,20250623,1,21,29560,1,1,1,1.0,29.02,29.02,0.0,3.77,0.0,32.79,17.41,17.41,11.61,2026-01-06 04:57:43.082130
27439,20250709,1,64,29585,1,1,1,1.0,28.67,28.67,0.0,3.73,0.0,32.39,17.2,17.2,11.47,2026-01-06 04:57:43.082130
27440,20250926,1,56,35416,1,1,1,1.0,48.56,48.56,0.0,6.31,0.0,54.87,29.14,29.14,19.42,2026-01-06 04:57:43.082130
27441,20230216,1,31,29573,1,1,1,1.0,22.19,22.19,0.0,2.88,0.0,25.07,13.31,13.31,8.88,2026-01-06 04:57:43.082130
27442,20251113,1,33,34045,1,1,1,1.0,24.3,24.3,0.0,3.16,0.0,27.46,14.58,14.58,9.72,2026-01-06 04:57:43.082130
27443,20230622,1,59,39282,1,1,1,1.0,38.94,38.94,0.0,5.06,0.0,44.0,23.36,23.36,15.57,2026-01-06 04:57:43.082130
27444,20230622,1,9,27746,1,1,1,1.0,23.89,23.89,0.0,3.11,0.0,27.0,14.34,14.34,9.56,2026-01-06 04:57:43.082130
27445,20230622,1,56,27746,1,1,1,1.0,48.34,48.34,0.0,6.28,0.0,54.63,29.01,29.01,19.34,2026-01-06 04:57:43.082130
27446,20251113,1,15,5521,1,1,1,1.0,25.51,25.51,0.0,3.32,0.0,28.83,15.31,15.31,10.21,2026-01-06 04:57:43.082130
27447,20231107,1,39,29583,1,1,1,1.0,30.05,30.05,0.0,3.91,0.0,33.96,18.03,18.03,12.02,2026-01-06 04:57:43.082130
27448,20231109,1,53,15885,1,1,1,2.0,43.58,87.16,0.0,11.33,0.0,98.49,26.15,52.29,34.86,2026-01-06 04:57:43.082130
27449,20231109,1,39,15885,1,1,1,2.0,32.31,64.61,0.0,8.4,0.0,73.01,19.38,38.77,25.84,2026-01-06 04:57:43.082130
27450,20231109,1,33,12530,1,1,1,1.0,23.42,23.42,0.0,3.04,0.0,26.47,14.05,14.05,9.37,2026-01-06 04:57:43.082130
27451,20231109,1,32,12530,1,1,1,1.0,38.33,38.33,0.0,4.98,0.0,43.31,23.0,23.0,15.33,2026-01-06 04:57:43.082130
27452,20231109,1,53,12530,1,1,1,1.0,47.11,47.11,0.0,6.12,0.0,53.23,28.26,28.26,18.84,2026-01-06 04:57:43.082130
27453,20231109,1,58,12530,1,1,1,1.0,33.44,33.44,0.0,4.35,0.0,37.78,20.06,20.06,13.37,2026-01-06 04:57:43.082130
27454,20231216,1,53,34968,1,1,1,1.0,42.15,42.15,0.0,5.48,0.0,47.63,25.29,25.29,16.86,2026-01-06 04:57:43.082130
27455,20240306,1,55,29566,1,1,1,1.0,31.49,31.49,0.0,4.09,0.0,35.58,18.89,18.89,12.59,2026-01-06 04:57:43.082130
27456,20240427,1,52,34960,1,1,1,1.0,38.84,38.84,0.0,5.05,0.0,43.89,23.3,23.3,15.53,2026-01-06 04:57:43.082130
